"2017-06-26","330682000000018","2015-11-25","48.0"
"2017-06-26","330682000000018","2015-11-30","46.92"
"2017-06-26","330682000000018","2015-12-10","46.59"
"2017-06-26","330682000000018","2015-12-10","46.59"
"2017-06-26","330682000000018","2016-01-01","46.61"
"2017-06-26","330682000000018","2016-02-01","46.61"
"2017-06-26","330682000000018","2016-03-01","46.61"
"2017-06-26","330682000000018","2016-04-05","46.61"
"2017-06-26","330682000000018","2016-05-01","46.61"
"2017-06-26","330682000000018","2016-06-01","46.61"
"2017-06-26","330682000000018","2016-07-01","46.61"
"2017-06-26","330682000000018","2016-08-01","46.61"
"2017-06-26","330682000000018","2016-09-01","46.61"
"2017-06-26","330682000000018","2016-10-01","46.61"
"2017-06-26","330682000000018","2016-11-01","46.61"
"2017-06-26","330682000000018","2017-01-19","46.63"
"2017-06-26","330682000000018","2017-02-14","46.63"
"2017-06-26","330682000000018","2017-03-01","46.63"
"2017-06-26","330682000000018","2017-04-01","46.63"
"2017-06-26","330682000000018","2017-05-01","46.63"
"2017-06-26","330682000000026","2015-11-25","49.0"
"2017-06-26","330682000000026","2015-11-30","48.47"
"2017-06-26","330682000000026","2015-12-10","48.47"
"2017-06-26","330682000000026","2015-12-10","48.47"
"2017-06-26","330682000000026","2016-01-01","48.64"
"2017-06-26","330682000000026","2016-02-01","48.64"
"2017-06-26","330682000000026","2016-03-01","48.64"
"2017-06-26","330682000000026","2016-04-05","48.64"
"2017-06-26","330682000000026","2016-05-01","48.64"
"2017-06-26","330682000000026","2016-06-01","48.64"
"2017-06-26","330682000000026","2016-07-01","48.64"
"2017-06-26","330682000000026","2016-08-01","48.64"
"2017-06-26","330682000000026","2016-09-01","48.64"
"2017-06-26","330682000000026","2016-10-01","48.64"
"2017-06-26","330682000000026","2016-11-01","48.64"
"2017-06-26","330682000000026","2017-01-19","48.76"
"2017-06-26","330682000000026","2017-02-14","48.76"
"2017-06-26","330682000000026","2017-03-01","48.76"
"2017-06-26","330682000000026","2017-04-01","48.76"
"2017-06-26","330682000000026","2017-05-01","48.76"
"2017-06-26","330682000000034","2015-11-25","47.0"
"2017-06-26","330682000000034","2015-11-30","45.61"
"2017-06-26","330682000000034","2015-12-10","45.61"
"2017-06-26","330682000000034","2015-12-10","45.61"
"2017-06-26","330682000000034","2016-01-01","45.65"
"2017-06-26","330682000000034","2016-02-01","45.65"
"2017-06-26","330682000000034","2016-03-01","45.65"
"2017-06-26","330682000000034","2016-04-05","45.65"
